name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC10355856,6384.015896987251,127.68031793974501,5.148019393919706,0.15994081051026846,67.285,0.171,-0.108849004,0.015553771499999999,4.08888481977187,0.011425936631999421,0,0,0
KIC9542776,6084.874721002491,121.69749442004982,8.87357460186083,0.4035110480288253,40.39,4.274,-0.05669655,0.036853783,3.783804817392448,0.05282703777553672,0,0,0
KIC8321567,5683.88747861519,113.67774957230381,2.434658439628429,0.08910771485613589,70.851,0.757,0.029166,0.009287519000000001,4.057497064209136,0.0617969657444926,0,1,1
KIC7871531,5422.889525703548,108.45779051407095,0.7617344151710479,0.037655724117593985,151.19,0.379,-0.51177156,0.008165794,4.453209670764366,0.009682483165569954,0,0,0
KIC7976303,6081.913539327066,121.63827078654134,5.263744016817384,0.180632694760984,51.31399999999999,0.503,-0.405179,0.016030775,3.900313329849959,0.013464462485875356,0,1,0
KIC4574610,6610.228964455289,132.2045792891058,14.730040197032082,0.5533278703542077,39.276,0.309,-0.02634455,0.026489022999999997,3.8016096208569214,0.02156038304052857,0,0,0
KIC3643774,5952.106830322016,119.04213660644035,2.909817437708207,0.09500428537814852,76.417,0.314,0.212721,0.00911323,4.149764603874357,0.015797413083817085,0,0,0
KIC5450445,6153.198847694769,123.06397695389538,5.629610552695286,0.19373883130897607,57.31100000000001,0.21600000000000005,0.053742002999999997,0.010405556,3.9880702625358064,0.018650419033554032,0,0,0
KIC2450729,6335.134913912151,126.70269827824305,4.0214874537300185,0.14223691716163955,61.91,2.539,-0.198999,0.011503393999999998,3.9739305825954783,0.04779215941599355,0,1,0
KIC7341231,5884.1024080990455,117.68204816198092,6.8923008741550005,0.21385725363087804,39.276,0.309,-1.7849616000000001,0.019917795,3.7692079277714696,0.021605448975381417,0,0,0
KIC7880676,5556.2320160750205,111.12464032150044,4.883170627763586,0.16958199590864087,53.848,1.633,0.09215899599999999,0.011074444,3.9710893046186606,0.03167044326711329,0,0,0
KIC9446628,6449.274544827735,128.9854908965547,5.348282231781619,0.1904665171892379,56.106,3.718,-0.157399,0.013729271000000001,3.975217018884664,0.05551068581984856,0,0,0
KIC11717120,5188.35483183378,103.76709663667559,3.4500967921162684,0.10821908758168686,37.552,1.416,-0.33100155,0.0082846,3.691406539081656,0.01041208044725353,0,0,0
KIC10081026,6364.171931894857,127.28343863789715,9.301482782970412,0.3901038779633268,43.416,2.174,-0.16560155,0.029917493,3.81653940870741,0.036379683919502206,0,0,0
KIC3633847,6125.0867008530295,122.50173401706058,5.004567426354447,0.22597196379098605,61.149,1.012,0.164461,0.010259906,4.0155489850677615,0.03428916148996044,0,0,0
KIC2309595,5266.137666184562,105.32275332369123,3.89248621715751,0.14949490797765685,39.029,0.721,-0.05315955,0.0073734983,3.728419675151794,0.009547584244001569,0,0,0
